CUST_CODE	CUST_FNAME	CUST_LNAME	CUST_STREET	CUST_CITY	CUST_STATE	CUST_ZIP	CUST_BALANCE	INV_DATE	INV_TOTAL	EMPLOYEE_ID	INV_NUM	LINE_NUM	PROD_SKU	LINE_QTY	LINE_PRICE
657	LAWERENCE	HEALY	1201 ROYAL COURT	Methuen	MA	1844	0	41573	54.95	84420	2670	1	7258-HCV	5	10.99
658	JADA	LANCASTER	662 EAST 97TH AVENUE	Memphis	TN	38131	869.88	41576	188.7	84049	2690	3	6176-XTX	3	15.59
659	MELONY	RUTHERFORD	1574 HIGHLAND DRIVE	Mill Crk	PA	17060	605.75	41585	83.93	83993	2778	2	7316-MQD	2	12.99
660	FELICITA	SYLVESTER	710 RIVERTON COURT	Acton	ME	4001	45.97	41480	21.98	83677	1786	1	5445-XOY	2	10.99
661	LOUIS	CRAFT	404 OLYMPIC STREET	Limestone	NY	14753	0	41452	242.22	84049	1508	6	2932-PBS	2	13.59
662	SANTOS	MAXWELL	24 MC LEAN PLACE	Rosier	GA	30434	502.86	41467	29.97	83734	1649	1	4812-CMJ	3	9.99
663	JEANIE	PACHECO	565 MONTE ROAD	Morley	NY	13617	2072.26	41452	76.26	83509	1512	2	2410-SKH	1	4.29
664	NORBERTO	JEWELL	617 SUSHANA CIRCLE	Wingate	NC	28174	0	41602	283.24	83993	2952	4	7762-STV	4	14.99
665	STACIA	RODRIGUES	1942 ILLIAMNA AVENUE	Tully	NY	13159	0	41654	189.91	83734	3439	4	7355-WBT	1	13.59
666	FELICITA	BANKS	993 SPRUCE LANE	Essex Junction	VT	5453	450.84	41454	450.84	84334	1524	4	7179-YXG	2	12.99
667	WINONA	HUBBARD	1578 E LOOP WB ON W LOOP RAMP	Clyde	NY	14433	1317.82	41455	227.03	83621	1535	6	3528-GBV	4	7.49
668	SUE	GUERRA	1620 CHARTER CIRCLE	Worcester	MA	1609	227.77	41454	227.77	83705	1527	5	3035-NHD	2	15.69
669	REINA	ENGEL	544 SYDNIE KAY STREET	Buffalo	NY	14240	0	41454	378.8	83820	1528	6	3943-HFA	1	11.99
670	FLOR	PRITCHETT	1981 VISTA COURT	Jericho	VT	5465	361.95	41500	129.19	84049	1973	4	5541-HST	1	32.99
671	LAUREN	FAULK	1312 EAST 16TH TERRACE	Hamburg	PA	19526	217.79	41454	217.79	83621	1530	4	5595-NYE	4	23.99
672	FREEMAN	WIGGINS	1244 CHESAPEAKE AVENUE	Shamong	NJ	8088	935.22	41581	152.31	83993	2735	2	2143-VQX	5	17.99
673	MORGAN	TILLMAN	1361 TERRY STREET	Monocacy Station	PA	19542	0	41455	72.12	83878	1536	3	1336-FVM	1	23.29
674	DEIRDRE	GOODRICH	1622 TAIGA DRIVE	Lovell	OH	43351	602.32	41455	78.32	84219	1538	2	3488-GSE	5	10.99
675	JOSEF	SAMUEL	956 DALE STREET	Buckeyeville	OH	43725	2461.08	41611	276.1	83705	3034	3	7316-MQD	4	12.99
676	ROBERTO	CHU	1498 WEST 17TH AVENUE	Biddeford	ME	4007	655.51	41604	172.78	83734	2974	4	4132-QIN	1	9.29
677	CHIQUITA	BRITT	196 SPRING CREEK LANE	Henryville	PA	18332	847.41	41457	355.2	83705	1558	5	6109-ZZO	4	32.89
678	JANIE	SANDERS	1735 SAMBAR LOOP	Guttenberg	NJ	7093	142.45	41456	142.45	84021	1550	1	5496-MRA	5	28.49
679	BEATRIZ	PROCTOR	37 ATELIER DRIVE	Madison	TN	37116	339.13	41521	222.68	83763	2169	4	2366-EFV	3	6.59
680	MARIBETH	FERNANDEZ	1693 STEPHEN CIRCLE	Tampa	FL	33617	117.42	41457	117.42	83565	1559	3	4431-LGU	1	11.49
681	DEMETRIA	HARGROVE	962 EAST VIEW DRIVE	Redding	CT	6875	109.7	41594	15.69	84078	2868	1	3035-NHD	1	15.69
682	JOANNA	BUCKLEY	555 BAGPIPE AVENUE	Selkirk	NY	12158	318.94	41525	133.9	84078	2214	3	8436-MGP	5	7.79
683	CORINA	HUGHES	1422 BETULA DRIVE	St Croix	IN	47576	123.71	41458	123.71	84134	1568	3	7673-ECV	4	11.99
684	WENDI	BEAN	1698 IRWIN STREET	Davisburg	KY	40977	985.47	41588	250.41	83649	2807	6	1838-LZI	5	12.59
685	JEFF	LUNSFORD	1053 NORTH LANE STREET	Roanoke	VA	24024	560.79	41567	53.97	83906	2614	1	8439-KUP	3	17.99
686	VEDA	STARKS	666 YUKLA CIRCLE	Pembroke	NC	28372	2591.85	41459	308.85	84163	1577	4	9484-UTK	4	17.99
687	IRVING	DODD	92 FALKE COURT	Lex Pk	MD	20653	558.51	41654	175.29	83993	3440	5	9324-PPG	3	11.99
688	JEWEL	PAIGE	801 SCHAFF DRIVE	Hare	NC	28627	124.3	41460	124.3	83763	1585	3	6041-PBS	4	7.49
689	ZACHARIAH	WEBBER	940 ARLENE STREET	Taylorville	PA	17921	0	41484	47.96	83593	1819	1	8988-FDW	4	11.99
690	BETTYE	WHITTEN	1091 NEWCOMB DRIVE	Maryville	TN	37802	0	41548	295.15	84306	2424	5	1663-CDD	1	23.29
691	CLARISSA	BURKETT	231 RED TALON CIRCLE	Haddam	CT	6438	667.89	41635	198.3	83705	3268	4	8894-LUR	4	13.99
692	CHERI	MOSLEY	1479 BROTHERS AVENUE	Seaview	VA	23429	322.45	41609	85.93	83936	3013	3	9064-IWN	1	7.59
693	MARGARETE	CHAVEZ	1441 DAVID AVENUE	Jackhorn	KY	41825	0	41466	7.79	83593	1642	1	4626-LJU	1	7.79
694	RANDAL	JUDD	1527 MOONSTAR CIRCLE	Kimball	TN	37347	644.1	41557	126.93	83734	2510	4	7258-HCV	4	10.99
695	EVALYN	HUNTER	355 PAPA BEAR LANE	Grand Isle	ME	4746	129.92	41462	129.92	83621	1598	2	7006-IXN	3	14.99
696	ALISHA	TOMLINSON	1985 EAST 52ND AVENUE	Catherine	AL	36728	1891.98	41462	37.98	83820	1599	1	1485-NNI	2	18.99
697	ELISHA	STAHL	1980 WOODSTOCK CIRCLE	South Egremont	MA	1252	29.99	41462	29.99	84420	1600	1	2351-WVS	1	29.99
698	RUBEN	FISH	1761 EAST 46TH PLACE	Hialeah	FL	33014	0	41617	347.32	83734	3089	6	9336-MHC	2	11.99
699	BECKY	LEWIS	1810 ELMENDORF DRIVE	Mill Hall	PA	17767	1726.99	41462	29.99	83593	1604	1	5642-IDA	1	29.99
700	DARIUS	MCGHEE	214 CHAD STREET	Worcester	MA	1602	0	41654	187.9	83621	3444	2	2990-BNH	5	16.99
701	LENORA	NIXON	170 DE ETTE CIRCLE	Portland	ME	4112	0	41629	272.27	83850	3210	5	5213-YTB	2	34.49
702	LUCIE	CONWAY	1999 BOUNDARY AVENUE	Berlin	KY	41043	0	41564	314.86	83649	2579	6	2351-WVS	2	22.49
703	STANTON	WALDRON	1138 HILLCREST CIRCLE	Mount Nebo	PA	17565	501.09	41621	276.93	83763	3126	3	9191-NGA	1	14.99
704	JENNI	TRACY	210 LITTLE MOOSE CIRCLE	Grand Rivers	KY	42045	65.86	41463	65.86	83734	1614	2	8170-EKF	3	16.99
705	BILLY	EARLY	1895 EAST 160TH AVENUE	Sunset Harbor	NC	28422	446.59	41467	177.45	84163	1655	1	9702-WFX	5	35.49
706	TRENT	LAWSON	1528 WARWICK DRIVE	Miami	FL	33255	13.99	41464	13.99	83878	1618	1	3298-YFL	1	13.99
707	LES	MOCK	1768 TANADA CIRCLE	Bloomville	SC	29102	2195.26	41486	112.53	83792	1836	3	5595-NYE	2	23.99
708	STEPHAINE	SHEARER	677 ELIES DRIVE	East Chicago	IN	46312	156.71	41464	156.71	84163	1624	4	3516-AGJ	3	12.59
709	IONA	VELASQUEZ	1155 JESTERS PLACE	Purchase	NY	10577	1632.97	41565	231.26	83593	2595	5	8544-CIQ	3	6.59
710	ROMEO	SWEENEY	1280 LEDYARD CIRCLE	Westview	KY	40178	976.38	41514	127.96	84219	2103	1	2611-QYG	4	31.99
711	STEPHENIE	DODGE	1129 KENSINGTON CIRCLE	Nicut	WV	26633	0	41528	460.77	83565	2237	4	1074-VVJ	2	23.29
712	THEODORE	SAMUELS	1751 BUSINESS PARK BOULEVARD	Watton	MI	49970	361.7	41546	120.81	84134	2401	2	6350-UPP	5	12.49
713	CURTIS	NORWOOD	825 GLENN HAVEN DRIVE	Princeton	KY	42445	15.26	41635	213.67	83509	3258	5	6858-EJW	2	10.99
714	TONY	BERG	889 AVALON CIRCLE	Rockville Center	NY	11570	0	41634	232.6	84248	3251	4	5602-QBF	2	4.29
715	GRACIELA	SCHAFER	1477 BRIARCLIFF DRIVE	Norfolk	VA	23529	0	41465	429.82	84049	1637	5	2496-QMW	3	38.99
716	JACK	BAKER	1382 BREEZEWOOD DRIVE	Toledo	OH	43620	0	41534	149.09	84219	2296	3	5379-BLX	4	21.59
717	SAMUAL	MIDDLETON	187 SEWARD SB ON OMALLEY RAMP	Greenville	DE	19807	375.4	41538	210.45	84021	2329	4	5046-TTC	4	18.99
718	OLIN	COLBERT	299 AMBASSADOR DRIVE	Petoskey	MI	49770	233.45	41531	131.33	83820	2261	2	8544-CIQ	4	6.59
719	LASHANDA	ALBRIGHT	1938 PETREL CIRCLE	Haneyville	PA	17745	717.7	41589	360.81	84219	2815	5	5161-GIZ	4	13.99
720	DARRON	WHITLOCK	230 MONRON STREET	Liberty Center	IN	46766	1309.72	41496	77.76	84364	1939	3	4626-LJU	1	7.79
721	DONA	JACOBSON	659 DAVIS STREET	Louin	MS	39338	0	41468	143.94	84134	1658	2	7258-HCV	3	10.99
722	VALENCIA	WILLARD	862 SPENDLOVE DRIVE	Lawrenceville	PA	16929	207.91	41468	207.91	83878	1664	2	8726-ZNM	4	21.99
723	LYMAN	CROW	353 EAST 15TH AVENUE	Hillsboro	NC	27278	2161.08	41596	430.71	83705	2888	6	8310-LAC	2	11.99
724	MAYRA	ROSE	106 GOLDEN HILLS LANE	South Kingstown	RI	2874	823.68	41652	496.58	83537	3427	6	5781-TKY	4	13.59
725	LACY	KEYES	570 EAST 51ST AVENUE	Middletown	CT	6459	192.17	41528	572	83964	2242	6	9133-OXA	4	19.99
726	SHERRYL	RODRIGUEZ	1451 TELEQUANA DRIVE	Mosby	VA	22042	258.44	41469	258.44	83964	1675	5	2068-TSC	2	16.99
727	ROBYN	SIMONS	1331 NOBLE POINT DRIVE	Ceredo	WV	25507	0	41469	43.68	83906	1677	2	4976-PZN	1	13.69
728	EVALYN	DOWNING	1504 BIG SPRUCE CIRCLE	Cleveland	OH	44102	335.87	41469	335.87	84364	1679	4	8382-HKN	1	11.99
729	BEAU	PERDUE	1808 WHISPERING LOOP	Bee Spring	KY	42207	1352.56	41564	72.75	84106	2577	3	3488-GSE	1	10.99
730	MALISSA	HAYNES	631 MARION AVENUE	Benson	NY	12134	0	41564	72.75	84106	2577	3	3488-GSE	1	10.99
731	BRYCE	HOGAN	1860 IMLACH DRIVE	Newbury	MA	1951	614.59	41499	103.12	84420	1961	3	8495-ZQR	4	12.29
732	LEIGH	FOWLER	136 EAST 18TH CIRCLE	West Newark	NY	13811	1894.26	41470	115.26	84163	1688	3	4153-VMO	1	17.79
733	RENATE	LADD	652 LEWIS STREET	Crystal City	VA	22202	280.54	41470	280.54	84163	1689	5	2233-GJH	4	23.29
734	MARCOS	VILLA	1569 HEAVENLY CIRCLE	Eccles	WV	25836	746.27	41641	218.82	84392	3329	5	4667-JLN	4	3.49
735	EDWIN	MEDEIROS	632 FIREOVED DRIVE	Keating Summit	PA	16749	443.45	41470	443.45	84219	1691	6	6894-JQV	2	48.59
736	EDDY	MCGEE	1449 SNOWY PLOVER CIRCLE	Clintonville	NY	12924	416.86	41582	206.91	83878	2748	2	1838-LZI	5	12.59
737	YOUNG	DICKERSON	283 KANTISHNA DRIVE	Chittenden	VT	5737	219.87	41471	219.87	83509	1694	3	3503-FGI	5	5.59
738	ALIDA	HANSEN	792 FERGY CIRCLE	Furman	AL	36741	195.93	41488	110.97	84163	1858	1	3716-WZD	3	36.99
739	CHANA	GRANGER	489 HORIZON AVENUE	Dudley Shoals	NC	28630	399.59	41471	14.59	84219	1696	1	9288-IRF	1	14.59
740	KERRI	LASSITER	700 MILLS PARK CIRCLE	Bemus Point	NY	14712	0	41553	247.92	83763	2468	3	2870-QZR	1	32.99
741	PRUDENCE	MORIN	1979 ELMRICH COURT	Pinnacle	NC	27043	454.12	41618	226.27	83878	3093	5	9234-WCQ	2	13.99
742	ERIC	GRAVES	767 CAMPBELL CREEK ROAD	Glenville	NC	28736	385.89	41472	385.89	83621	1703	5	9234-WCQ	1	13.99
743	PEDRO	KUHN	152 WOODRIDGE CIRCLE	New Port Richey	FL	34654	245.85	41650	51.96	84078	3408	1	5625-FVF	4	12.99
744	WHITNEY	WHITFIELD	1259 RHONE STREET	Phippsburg	ME	4567	203.15	41623	196.19	84306	3153	4	2116-PVN	4	12.99
745	SIDNEY	GARZA	772 SHEPPARD DRIVE	Fair Harbor	NY	11706	0	41586	465.95	84078	2788	6	3298-YFL	4	13.99
746	STEPHINE	GOODMAN	1064 LOWER KOGRU DRIVE	Comstock Park	MI	49321	344.22	41511	221.28	83906	2072	4	6858-EJW	5	10.99
747	RENITA	CHRISTIAN	1205 MALLARD LANE	Exeter	NY	13315	0	41473	160.66	84078	1711	5	2366-EFV	3	6.59
748	SHAWNA	MACIAS	1123 ALPINE LAUREL DRIVE	Stumpy Point	NC	27978	342.35	41473	342.35	84134	1712	5	1099-WFZ	5	14.99
749	DARLEEN	PARRA	561 COLLIE HILL WAY	Madison	MS	39130	0	41473	298.84	84191	1714	6	2918-THH	3	10.99
750	WELDON	FITZPATRICK	1839 HOCKER PLACE	Milford	NY	13807	228.05	41535	153.8	84219	2307	4	1021-MTI	1	62.99
751	DENICE	GUZMAN	1485 RICHARDSON DRIVE	Millingport	NC	28001	1575.99	41506	369.2	83509	2033	3	8207-YYG	3	34.49
752	MARGARETE	FLORES	1264 WHALEY AVENUE	West Brookfield	MA	1585	488.8	41473	488.8	84134	1720	6	6033-YFY	5	29.99
753	CECIL	ESPARZA	1928 VALLEY VISTA CIRCLE	Mulga	AL	35118	179.6	41474	179.6	83936	1721	5	8439-KUP	1	17.99
754	DOMINIC	LUNA	1607 POLARIS WAY	Newfields	NH	3856	213.87	41475	213.87	84049	1729	3	5161-GIZ	3	13.99
755	MYRNA	KIRKLAND	206 COMMERCE STREET	Silver Point	TN	38582	0	41546	281.12	84049	2408	2	2233-GJH	5	23.29
756	EARL	STATON	522 WEST LAKE AVENUE	Smithville	NJ	8201	2745.07	41546	230.09	83649	2410	5	1200-KBU	1	20.99
757	JEFFEREY	ALBERT	436 BUTTERMILK WAY	Grosvenor Dale	CT	6246	0	41476	252.27	84163	1738	4	9858-XUM	4	14.59
758	PORTER	PRYOR	1501 GAIL STREET	Cementon	NY	12415	890.6	41642	394.67	83509	3342	4	7355-WBT	1	13.59
759	STACIE	MICHAUD	1429 EAST FRANKLIN DRIVE	Brighton	MD	21207	139.1	41595	79.12	83993	2877	4	7179-YXG	2	12.99
760	ARMIDA	WILKINS	710 BUTTON CIRCLE	New York	NY	10132	0	41608	142.93	84420	3007	2	6865-HAO	2	38.99
761	JAMAAL	DUFFY	1481 LONGORIA CIRCLE	Lee Hall	VA	23603	0	41587	135.96	84248	2793	2	2870-QZR	3	32.99
762	MAGGIE	YAZZIE	143 KILO CIRCLE	Morganton	GA	30560	648.51	41513	313.23	84276	2097	5	4900-YSQ	4	4.59
763	PORTER	GILES	1026 KILKERRY CIRCLE	Wolf	KY	41164	0	41525	149.52	83677	2209	3	9138-QCV	2	21.59
764	GILBERTO	CLINE	237 TAFT STREET	Buena Ventura Lakes	FL	34743	1132.18	41478	41.18	84078	1757	1	3701-YAW	2	20.59
765	WILSON	BELL	1127 CUNNINGHAM STREET	Louisville	TN	37777	2478.43	41484	81.94	84191	1821	2	5250-JDL	1	13.99
766	KATHIE	DIGGS	1327 LOST CIRCLE	Crosby	PA	16724	2703.86	41567	246.41	84219	2612	2	4879-AMS	4	41.99
767	JERMAINE	HANCOCK	1627 SAUNDERS ROAD	Ellicott City	MD	21041	272.83	41534	12.39	83537	2295	1	2584-CIJ	1	12.39
768	HANNAH	BASSETT	259 ELMHURST DRIVE	Worcester	MA	1608	1038.56	41613	101.96	84021	3048	2	4987-BFL	1	29.99
769	SEYMOUR	CLIFTON	345 MONPELIER DRIVE	Olanta	PA	16863	0	41478	387.82	84163	1765	4	2870-QZR	4	32.99
770	JAYNE	FORD	300 TUNDRA COURT	Loogootee	IN	47553	0	41478	88.34	84049	1766	2	5781-TKY	4	13.59
771	ROSALINDA	MCNEAL	494 DELRIDGE CIRCLE	Tappan	NY	10983	0	41479	408.12	84021	1768	5	1838-LZI	1	12.59
772	DONALD	PETTIT	62 NICHOLS STREET	New York	NY	10025	86.94	41479	86.94	83537	1772	2	7006-IXN	5	14.99
773	SETH	HOLLIS	13 HANSA ROSE CIRCLE	South Euclid	OH	44121	309.41	41479	309.41	84392	1773	5	9671-NYZ	5	14.59
774	FLORA	MANNING	1378 EAGLE STREET	Ashland	PA	17921	79.98	41479	79.98	84021	1774	2	2699-GNS	1	35.99
775	FRANK	CLARK	1669 CHALLENGER CIRCLE	Kidds Crossing	KY	42611	2994.49	41495	240.87	83993	1929	3	5161-GIZ	5	13.99
776	SOPHIA	BONDS	163 HENKINS ROAD	Helmuth	NY	14079	0	41480	29.96	84191	1776	1	3528-GBV	4	7.49
777	CLINTON	AGUIRRE	1651 VANGUARD DRIVE	Franklinville	NC	27248	0	41480	154.39	83537	1777	3	4812-VNN	3	12.99
778	WES	LUNDY	67 BRITTANY DRIVE	W Asheville	NC	28816	54.34	41480	54.34	84219	1779	3	7500-ROG	1	23.99
779	FERNANDO	RICHARDS	46 COMMUNITY PARK LOOP	Saint James Heights	NY	11780	64.43	41480	64.43	83906	1780	3	7883-NLQ	1	12.59
780	LARISSA	POOL	574 ADAK CIRCLE	Decatur	AL	35609	2223.58	41645	243.05	83565	3365	4	8199-YRF	3	12.99
781	TOMMIE	PALMER	933 ELCADORE CIRCLE	Arapahoe	NC	28510	0	41606	91.23	83936	2991	2	9393-RFA	4	13.59
782	ELLSWORTH	STEIN	804 SEAWIND CIRCLE	Mc Lean	VA	22103	379.85	41514	247.92	84219	2102	3	5980-BME	4	31.99
783	ROBERTO	MATHEWS	1400 EAST 86TH COURT	Huntland	TN	37345	89.97	41481	89.97	83705	1787	1	2384-PGY	3	29.99
784	CHRISTIAN	ROSAS	943 CALIFORNIA CREEK WAY	Shirley	MA	1464	640.85	41544	475.96	84306	2389	6	7500-ROG	5	23.99
785	CORNELIA	BOOTH	357 LOWER TERRACE STREET	Dresden	IN	47453	362.54	41542	188.43	83537	2367	4	6367-AKJ	2	41.99
786	BRYON	FOWLER	1926 KIMBERLIE LANE	West Milford	NJ	7480	285.36	41481	285.36	84219	1791	4	5602-QBF	5	4.29
787	KASEY	SOSA	975 WEST 96TH AVENUE	Kinzers	PA	17535	312.7	41588	67.85	83964	2811	2	9686-HQV	3	15.29
788	JERALD	WESTON	1914 PAINE PLACE	Sandy Springs	GA	30358	0	41482	12.59	84219	1797	1	3516-AGJ	1	12.59
789	LINNEA	TATUM	958 POTLATCH CIRCLE	Titusville	PA	16354	1457.79	41630	218.33	83621	3215	3	1021-MTI	2	62.99
790	NAKIA	TYLER	710 ALUMNI LOOP	Burt Lake	MI	49717	484.29	41644	19.99	83964	3352	1	8685-REM	1	19.99
791	ALETA	TIDWELL	393 FAR VIEW PLACE	Sparta	IN	46760	1802.94	41483	95.94	83878	1805	2	5250-JDL	3	13.99
792	TAMRA	TRAVIS	199 BALANDRA CIRCLE	Smiths Creek	MI	48074	348.92	41599	26.97	84134	2913	1	6933-YOI	3	8.99
793	BRODERICK	JOHNSON	1043 WEST SHIP CREEK AVENUE	Monroe	GA	30655	2176	41506	188.05	83649	2032	5	9292-RQZ	3	32.99
794	PRINCESS	BRAGG	1935 REGENT DRIVE	Sweatman	MS	38925	0	41483	53.37	83621	1811	1	4153-VMO	3	17.79
795	DARLEEN	SOSA	1501 EAST PRINCE OF PEACE DRIVE	Flint	MI	48552	1497.31	41550	16.77	84134	2440	1	3061-DOI	3	5.59
796	MONROE	ALLISON	272 SCHODDE STREET	Kalamazoo	MI	49002	0	41581	280.64	83763	2734	5	1203-AIS	2	35.99
797	HARRIS	REDMOND	26 CHRIS COURT	Berwick	OH	44853	813.37	41650	400.62	83509	3409	6	2857-NDO	1	32.99
798	LETICIA	HEBERT	1244 DEER PARK DRIVE	Shorterville	AL	36373	0	41484	41.07	83763	1818	1	4976-PZN	3	13.69
799	JOELLEN	POWERS	256 PAMELA PLACE	West Carthage	NY	13619	582.34	41650	183.89	83734	3407	3	1485-NNI	4	18.99
800	CHIQUITA	JEFFERS	900 MOSSBERRY PLACE	Landaff	NH	3585	1110.68	41583	420.01	83878	2756	6	4465-QHD	3	23.59
801	ROSALIA	SEXTON	649 KRISTIE CIRCLE	Dunlevy	PA	15432	407.9	41516	216.32	83878	2125	6	5794-JGQ	2	15.89
802	CHANTAL	LAIRD	1719 BREWSTER DRIVE	The Village	MD	21208	194.37	41561	89.4	83705	2541	4	7538-ITC	4	8.99
803	JEFFEREY	MCBRIDE	1043 ROCKRIDGE DRIVE	Glenwood	NJ	7418	0	41511	204.09	84163	2073	3	2068-TSC	4	16.99
804	HEIDI	PALACIOS	471 KAREN STREET	West Warren	MA	1092	782.57	41591	239.05	83621	2838	4	2143-VQX	4	17.99
805	ELISSA	KENDRICK	662 ALLAN PLACE	Bohannon	VA	23021	0	41487	32.99	83820	1845	1	2766-EYO	1	32.99
806	AGNES	ROSE	1883 BEAMREACH COURT	Farmington Hills	MI	48332	274.9	41503	164.78	83649	2007	6	7224-FEU	1	43.99
807	VON	GOINS	1986 HAVEN CIRCLE	Lynn	PA	19529	459.59	41568	102.74	84276	2624	2	8571-CKP	4	17.79
808	AISHA	SKAGGS	1309 GAIL STREET	West Wardsboro	VT	5360	315.79	41593	188.88	83537	2857	4	9288-IRF	4	14.59
809	CHARLES	SHOEMAKER	1648 REDOUBT COURT	Coalmont	TN	37313	116.91	41488	116.91	83993	1852	3	9601-ZKZ	2	8.99
810	CHRISTAL	ROPER	1128 SEWARD NB ON DOWLING RAMP	Hanersville	OH	45631	0	41559	122.26	84078	2527	4	7260-YDI	3	15.59
811	LORRI	MAHONEY	182 HEINTZLEMAN DRIVE	Smith	KY	40867	0	41547	476.52	84334	2418	6	5213-YTB	1	34.49
812	CELESTINE	KELLER	1049 PROSPERITY DRIVE	Woodburn	MS	38751	457.35	41632	101.12	84049	3235	3	3384-DML	2	4.59
813	RONNY	ODOM	730 EVERGREEN STREET	Forest Oaks	NC	27406	0	41489	164.09	83705	1861	5	6491-XKF	1	32.99
814	JONNA	HOOKER	1010 WESTMINSTER WAY	Naples	FL	33963	702.46	41561	439.6	83878	2550	6	8094-EYX	2	14.59
815	ROLANDO	HAGEN	171 PACER PLACE	Flemingsburg Junction	KY	41041	0	41616	9.87	83677	3076	1	8937-WVA	3	3.29
816	MAVIS	ENGLE	120 SAN JERONIMO DRIVE	Breeding	KY	42715	0	41489	200.92	84276	1867	2	4879-AMS	3	41.99
817	LIZ	DELGADO	1961 TARA LANE	Chapel Heights	NJ	8080	575.04	41536	216.49	83993	2309	4	1854-AFJ	3	22.59
818	HANK	CRAFT	367 GOLD CLAIM DRIVE	Muskalounge	NY	13634	719.29	41499	497.33	83649	1967	6	3614-PTT	4	45.99
819	KRISTINA	STUART	441 VIOLA CIRCLE	Tampa	FL	33605	0	41490	284.84	84106	1873	6	3036-PCT	2	3.99
820	MARCELA	DUGAN	1785 DORIS PLACE	Sylacauga	AL	35150	638.34	41490	195.34	83593	1876	6	9686-HQV	1	15.29
821	DREW	FAIR	1544 EAST 38TH COURT	Cedonia	MD	21206	0	41490	169.15	83792	1877	4	2129-BCP	3	7.99
822	CASEY	CROWE	876 BOYSEN BERRY PLACE	Pleasant Hill	TN	38578	0	41490	153.42	83621	1878	2	4949-VFI	3	8.49
823	JEANNETTE	HINKLE	1108 VFW ROAD	Loudonville	NY	12211	2041.92	41491	102.92	84276	1882	2	2101-WCF	5	13.99
824	EVA	SULLIVAN	1410 CALAIS DRIVE	So Fort Mitchell	KY	41017	210.66	41491	210.66	83734	1883	4	8685-REM	1	19.99
825	KACEY	GARRISON	111 CLOVERWOOD LOOP	Blue Mountain Lake	NY	12812	0	41585	258.57	83593	2780	4	2407-SUX	5	9.89
826	STEFANIE	SWANSON	827 VENUS WAY	Deiblers	PA	17821	679.48	41610	70.48	83677	3026	2	2397-RDX	1	15.59
827	WAYLON	ROLLINS	865 WEST 40TH AVENUE	Disputanta	VA	23842	0	41525	137.93	83565	2212	3	8523-UCB	1	21.59
828	TONY	BATEMAN	573 EMARD STREET	Dalton	PA	18414	477.63	41529	265.31	83850	2248	6	9234-WCQ	4	13.99
829	MARIANA	POOL	1877 HILLANDALE AVENUE	Wilmington	DE	19899	0	41492	208.5	83906	1901	4	9671-NYZ	4	14.59
830	ERNEST	SHANNON	787 HUNTER CIRCLE	Buffalo	NY	14221	245.85	41525	124.94	83906	2211	2	3610-RKR	5	18.59
831	LOYD	BRIGGS	1314 WEST BENSON BOULEVARD	Crolier Books	KY	40386	0	41493	506.22	83878	1908	5	6488-MIG	5	43.99
832	CATINA	WARE	269 BRIGHTON ROAD	Bridgewater	NJ	8807	275.28	41494	275.28	84191	1914	4	5587-MNY	1	13.22
833	ADRIENNE	SHAW	1260 CINNAMON DRIVE	Franklin	TN	37064	490.04	41640	189.94	84163	3316	2	2990-BNH	2	16.99
834	ISSAC	MCGUIRE	656 KAILYARD STREET	Chestnut Level	PA	17566	281.36	41620	116.28	84219	3118	4	1747-XNI	4	3.99
835	JANNA	SHELDON	1927 PRISM CIRCLE	Highgate	VT	5459	474.97	41496	474.97	83509	1937	6	2410-SKH	5	4.29
836	EMERY	ROMANO	1075 ALPINE AVENUE	Fort Mitchell	VA	23941	446.9	41518	196.46	83565	2139	5	5728-ZPO	4	15.59
837	BRANT	SHAFER	1375 BROOKS DRIVE	Flushing	MI	48433	0	41496	19.95	84021	1941	1	3274-XJX	5	3.99
838	ZORA	WRIGHT	751 CORTINA ROAD	Braxton	IN	47454	177.91	41504	16.99	84078	2019	1	2990-BNH	1	16.99
839	SHARRON	JUAREZ	1958 CLARK STREET	Saint Petersburg	FL	33712	74.03	41540	11.99	84049	2349	1	8988-FDW	1	11.99
840	QUINTIN	BENTLEY	529 BOTHWELL CIRCLE	Winter Haven	FL	33881	729.77	41634	312.85	84392	3257	6	2932-PBS	1	13.59
841	JOAQUIN	SEYMOUR	262 GULL AVENUE	Yonkers	NY	10709	919.27	41563	419.61	84248	2565	5	2397-RDX	3	15.59
842	ELDA	GLOVER	575 HAIDA CIRCLE	Oldenburg	MS	39661	170.95	41508	246.07	84191	2052	5	4626-LJU	1	7.79
843	INDIA	MOSES	1464 DENISE CIRCLE	Whippany	NJ	7999	0	41591	51.18	84049	2840	1	9857-ESX	2	25.59
844	BLAIR	NUNEZ	1034 DELTA DRIVE	Gerton	NC	28735	521.4	41498	521.4	83792	1959	5	3716-WZD	4	33.29
845	AGATHA	LOCKE	1267 SUSITNA VIEW COURT	Tabernacle	NJ	8088	17.98	41499	17.98	83850	1962	1	7538-ITC	2	8.99
846	MARYLOU	ALFARO	355 INLET VISTA CIRCLE	Avondale	PA	19311	70.77	41499	70.77	83621	1965	1	4465-QHD	3	23.59
847	LAN	TILLEY	124 KERI COURT	Waddington	NY	13694	113.22	41499	113.22	84219	1966	4	2143-VQX	4	17.99
