EMP_NUM	EMP_FNAME	EMP_LNAME	EMP_EMAIL	EMP_PHONE	EMP_HIREDATE	EMP_TITLE	EMP_COMM	SAL_FROM	SAL_END	SAL_AMOUNT	DEPT_NUM	DEPT_NAME	DEPT_MAIL_BOX	DEPT_PHONE	SUPV_EMP_NUM
84530	HAL	HINKLE	H.HINKLE0@LGCOMPANY.COM	432-5362	37875	CLERK II	0	39701	40066	89030	600	ACCOUNTING	957	555-2333	84583
84530	HAL	HINKLE	H.HINKLE0@LGCOMPANY.COM	432-5362	37875	CLERK II	0	39335	39700	82440	600	ACCOUNTING	957	555-2333	84583
84530	HAL	HINKLE	H.HINKLE0@LGCOMPANY.COM	432-5362	37875	CLERK II	0	38971	39335	80040	600	ACCOUNTING	957	555-2333	84583
84530	HAL	HINKLE	H.HINKLE0@LGCOMPANY.COM	432-5362	37875	CLERK II	0	38607	38970	76230	600	ACCOUNTING	957	555-2333	84583
84530	HAL	HINKLE	H.HINKLE0@LGCOMPANY.COM	432-5362	37875	CLERK II	0	38241	38606	72600	600	ACCOUNTING	957	555-2333	84583
84530	HAL	HINKLE	H.HINKLE0@LGCOMPANY.COM	432-5362	37875	CLERK II	0	37875	38240	70490	600	ACCOUNTING	957	555-2333	84583
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	41452	 - 	39500	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	41086	41451	38350	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	40720	41085	35510	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	40356	40720	33820	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	39992	40355	32210	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	39626	39991	30680	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	39260	39625	29790	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	38896	39260	28370	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	38532	38895	27540	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	38166	38531	26230	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	37800	38165	25470	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	37436	37800	24730	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	37072	37435	24010	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	36706	37071	23310	400	WAREHOUSE	789	555-1003	83759
84543	KYLA	GOODMAN	K.GOODMA96@LGCOMPANY.COM	776-2627	36340	ASSOCIATE	0	36340	36705	22630	400	WAREHOUSE	789	555-1003	83759
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	41550	 - 	31920	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	41184	41549	30400	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	40818	41183	28950	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	40454	40818	27570	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	40090	40453	26260	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	39724	40089	25010	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	39358	39723	24280	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	38994	39358	22480	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	38630	38993	21830	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	38264	38629	20790	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	37898	38263	20180	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	37534	37898	19220	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	37170	37533	18660	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	36804	37169	18120	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	36438	36803	17590	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	36074	36438	17080	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	35710	36073	16580	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	35344	35709	16100	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	34978	35343	15630	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	34614	34978	14890	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	34250	34613	14180	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	33884	34249	12890	250	CUSTOMER SERVICE	100	555-5555	84001
84544	GERTRUDE	BAUER	G.BAUER88@LGCOMPANY.COM	370-4667	33518	SENIOR ASSOCIATE	0	33518	33883	11940	250	CUSTOMER SERVICE	100	555-5555	84001
84545	IRENA	BURKETT	I.BURKET9@LGCOMPANY.COM	342-2888	41140	ASSOCIATE	0	41140	41505	45950	400	WAREHOUSE	789	555-1003	83759
84545	IRENA	BURKETT	I.BURKET9@LGCOMPANY.COM	342-2888	41140	ASSOCIATE	0	41506	 - 	48250	400	WAREHOUSE	789	555-1003	83759
84554	MICKEY	CRAFT	M.CRAFT9@LGCOMPANY.COM	396-7158	41015	ASSOCIATE	0	41381	 - 	31250	280	MARKETING	848	555-8500	84042
84554	MICKEY	CRAFT	M.CRAFT9@LGCOMPANY.COM	396-7158	41015	ASSOCIATE	0	41015	41380	30340	280	MARKETING	848	555-8500	84042
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	41017	41382	82170	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	40651	41016	79780	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	40287	40651	75980	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	39923	40286	72360	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	39557	39922	70250	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	39191	39556	68200	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	38827	39191	64950	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	38463	38826	63060	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	38097	38462	61220	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	37731	38096	58300	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	37367	37731	56600	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	37003	37366	53900	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	36637	37002	52330	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	36271	36636	49840	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	35907	36271	48390	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	35543	35906	46980	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	35177	35542	44740	550	TRUCKING	842	555-0057	83683
84557	PRUDENCE	TANNER	P.TANNER93@LGCOMPANY.COM	528-9528	35177	LOAD SPECIALIST	0	41383	 - 	84640	550	TRUCKING	842	555-0057	83683
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	41407	 - 	44700	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	41041	41406	42570	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	40675	41040	40540	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	40311	40675	38610	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	39947	40310	35750	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	39581	39946	34710	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	39215	39580	33700	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	38851	39215	32100	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	38487	38850	31170	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	38121	38486	29690	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	37755	38120	28280	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	37391	37755	27460	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	37027	37390	26660	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	36661	37026	25390	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	36295	36660	24650	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	35931	36295	23930	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	35567	35930	22160	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	35201	35566	21100	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	34835	35200	20490	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	34471	34835	19890	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	34107	34470	19310	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	33741	34106	17880	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	33375	33740	17360	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	33011	33375	15780	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	32647	33010	15320	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	32281	32646	14190	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	31915	32280	13140	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	31551	31915	12760	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	31187	31550	12390	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	30821	31186	12030	250	CUSTOMER SERVICE	100	555-5555	84001
84563	STEPHAINE	YODER	S.YODER80@LGCOMPANY.COM	462-8601	30455	SPECIALIST	0	30455	30820	10940	250	CUSTOMER SERVICE	100	555-5555	84001
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	41346	 - 	58200	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	40980	41345	53890	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	40614	40979	49900	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	40250	40614	47520	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	39886	40249	44000	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	39520	39885	42720	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	39154	39519	41480	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	38790	39154	40270	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	38426	38789	39100	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	38060	38425	37240	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	37694	38059	36160	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	37330	37694	35110	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	36966	37329	34090	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	36600	36965	33100	280	MARKETING	848	555-8500	84042
84564	WILLY	OAKES	W.OAKES96@LGCOMPANY.COM	610-2366	36234	BRAND ASSOCIATE	0	36234	36599	31520	280	MARKETING	848	555-8500	84042
84565	CHELSEA	GAY	C.GAY5@LGCOMPANY.COM	349-3068	39716	DRIVER	0	41542	 - 	54450	550	TRUCKING	842	555-0057	83683
84565	CHELSEA	GAY	C.GAY5@LGCOMPANY.COM	349-3068	39716	DRIVER	0	41176	41541	52860	550	TRUCKING	842	555-0057	83683
84565	CHELSEA	GAY	C.GAY5@LGCOMPANY.COM	349-3068	39716	DRIVER	0	40810	41175	50340	550	TRUCKING	842	555-0057	83683
84565	CHELSEA	GAY	C.GAY5@LGCOMPANY.COM	349-3068	39716	DRIVER	0	40446	40810	47940	550	TRUCKING	842	555-0057	83683
84565	CHELSEA	GAY	C.GAY5@LGCOMPANY.COM	349-3068	39716	DRIVER	0	40082	40445	45660	550	TRUCKING	842	555-0057	83683
84565	CHELSEA	GAY	C.GAY5@LGCOMPANY.COM	349-3068	39716	DRIVER	0	39716	40081	44330	550	TRUCKING	842	555-0057	83683
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	41261	41626	27380	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	40895	41260	26580	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	40531	40895	25310	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	40167	40530	24570	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	39801	40166	22750	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	39435	39800	21670	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	39071	39435	20060	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	38707	39070	19480	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	38341	38706	18550	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	37975	38340	18010	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	37611	37975	17490	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	37247	37610	16980	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	36881	37246	16170	280	MARKETING	848	555-8500	84042
84576	DARELL	MERCER	D.MERCER97@LGCOMPANY.COM	783-4843	36881	ASSOCIATE	0	41627	 - 	28750	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	41331	 - 	58800	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	40965	41330	56000	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	40601	40965	54370	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	40237	40600	51780	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	39871	40236	49310	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	39505	39870	46960	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	39141	39505	45590	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	38776	39140	42210	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	38411	38776	40980	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	38045	38410	39790	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	37681	38045	36840	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	37316	37680	35090	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	36952	37315	33420	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	36586	36951	32450	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	36220	36584	30900	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	35856	36220	28610	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	35492	35855	27780	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	35126	35491	26460	280	MARKETING	848	555-8500	84042
84580	LORENZO	PECK	L.PECK92@LGCOMPANY.COM	823-7830	34760	BRAND ASSOCIATE	0	34760	35125	25200	280	MARKETING	848	555-8500	84042
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	41634	 - 	164700	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	41268	41633	149730	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	40902	41267	145370	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	40538	40902	134600	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	40174	40537	128190	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	39808	40173	124460	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	39442	39807	120830	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	39078	39442	115080	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	38714	39077	111730	600	ACCOUNTING	957	555-2333	84583
84583	LINDSEY	YAZZIE	L.YAZZIE81@LGCOMPANY.COM	799-4345	30682	SENIOR ACCOUNTANT	0	38348	38713	106410	600	ACCOUNTING	957	555-2333	84583
